gene_name,ENTREZID
Zm00001d033905,100101544
Zm00001d048833,100101545
Zm00001d023767,100101546
Zm00001d027679,100101548
Zm00001d048401,100101549
Zm00001d041853,100125635
Zm00001d019479,100125638
Zm00001d022458,100125639
Zm00001d007465,100125640
Zm00001d037117,100125641
Zm00001d045533,100125642
Zm00001d033396,100125643
Zm00001d035965,100125644
Zm00001d027678,100125645
Zm00001d049541,100125646
Zm00001d033273,100125647
Zm00001d049471,100125648
Zm00001d037092,100125649
Zm00001d031068,100125650
Zm00001d019922,100125653
Zm00001d043146,100125654
Zm00001d045430,100125655
Zm00001d023516,100125656
Zm00001d019266,100125657
Zm00001d022554,100125658
Zm00001d027625,100125659
Zm00001d025629,100126359
Zm00001d007572,100126360
Zm00001d052240,100126361
Zm00001d026514,100126363
Zm00001d003398,100126364
Zm00001d047468,100126430
Zm00001d030996,100126542
Zm00001d018481,100126801
Zm00001d032019,100126886
Zm00001d033020,100126887
Zm00001d022630,100126898
Zm00001d038529,100126901
Zm00001d045554,100126902
Zm00001d020484,100126914
Zm00001d032801,100126928
Zm00001d028907,100126935
Zm00001d032557,100126941
Zm00001d042231,100126948
Zm00001d008342,100126965
Zm00001d013486,100126971
Zm00001d014914,100127010
Zm00001d011732,100127013
Zm00001d004689,100127014
Zm00001d003347,100127017
Zm00001d025660,100127494
Zm00001d025401,100127507
Zm00001d024212,100127508
Zm00001d030770,100127509
Zm00001d002163,100127510
Zm00001d035535,100127511
Zm00001d050649,100127513
Zm00001d023420,100127514
Zm00001d003804,100127515
Zm00001d025346,100127516
Zm00001d052537,100127517
Zm00001d038725,100127518
Zm00001d010752,100127519
Zm00001d008446,100127520
Zm00001d040113,100127521
Zm00001d043461,100127522
Zm00001d036242,100127524
Zm00001d017134,100127525
Zm00001d004630,100127526
Zm00001d006116,100127527
Zm00001d025737,100127528
Zm00001d024023,100127529
Zm00001d003226,100127530
Zm00001d013465,100127531
Zm00001d021842,100127532
Zm00001d053671,100127534
Zm00001d005698,100127535
Zm00001d037439,100127538
Zm00001d046300,100127539
Zm00001d020926,100127541
Zm00001d022060,100135421
Zm00001d024778,100135422
Zm00001d036631,100136826
Zm00001d007229,100136827
Zm00001d014150,100136828
Zm00001d011301,100136878
Zm00001d007865,100136879
Zm00001d052653,100136880
Zm00001d005151,100136881
Zm00001d036345,100136882
Zm00001d005044,100136884
Zm00001d031908,100136885
Zm00001d052340,100141385
Zm00001d045764,100144300
Zm00001d029632,100144301
Zm00001d049179,100147731
Zm00001d008826,100147733
Zm00001d046971,100147734
Zm00001d036630,100147735
Zm00001d045735,100147736
Zm00001d020492,100147737
Zm00001d034383,100147738
Zm00001d013021,100158226
Zm00001d041982,100158231
Zm00001d037640,100170234
Zm00001d036148,100170235
Zm00001d010821,100170236
Zm00001d008529,100170237
Zm00001d018969,100170238
Zm00001d010755,100170239
Zm00001d010403,100170241
Zm00001d029203,100170243
Zm00001d022401,100170244
Zm00001d015123,100170245
Zm00001d038792,100170246
Zm00001d039973,100170248
Zm00001d009799,100170249
Zm00001d051976,100170250
Zm00001d034601,100170665
Zm00001d036339,100174970
Zm00001d029408,100174971
Zm00001d041776,100174972
Zm00001d015366,100191140
Zm00001d035560,100191141
Zm00001d013065,100191142
Zm00001d013523,100191143
Zm00001d025586,100191144
Zm00001d028992,100191145
Zm00001d041750,100191146
Zm00001d025449,100191147
Zm00001d015313,100191148
Zm00001d010583,100191150
Zm00001d042276,100191151
Zm00001d015399,100191152
Zm00001d023899,100191153
Zm00001d048271,100191154
Zm00001d015195,100191155
Zm00001d031269,100191156
Zm00001d038528,100191157
Zm00001d012428,100191158
Zm00001d043962,100191159
Zm00001d010329,100191160
Zm00001d047777,100191162
Zm00001d050498,100191163
Zm00001d004992,100191164
Zm00001d041775,100191165
Zm00001d028596,100191166
Zm00001d021582,100191167
Zm00001d012954,100191168
Zm00001d013786,100191169
Zm00001d034073,100191170
Zm00001d034866,100191171
Zm00001d049800,100191172
Zm00001d033892,100191173
Zm00001d024788,100191174
Zm00001d005737,100191175
Zm00001d030109,100191176
Zm00001d006611,100191177
Zm00001d023984,100191178
Zm00001d008622,100191179
Zm00001d022562,100191180
Zm00001d053962,100191181
Zm00001d047519,100191182
Zm00001d046837,100191183
Zm00001d037453,100191184
Zm00001d042386,100191186
Zm00001d043157,100191187
Zm00001d025757,100191188
Zm00001d048336,100191189
Zm00001d031640,100191190
Zm00001d008759,100191191
Zm00001d021046,100191192
Zm00001d015374,100191193
Zm00001d036978,100191194
Zm00001d043449,100191195
Zm00001d037609,100191196
Zm00001d015899,100191197
Zm00001d045382,100191198
Zm00001d036285,100191199
Zm00001d013080,100191200
Zm00001d016588,100191201
Zm00001d042996,100191202
Zm00001d042796,100191203
Zm00001d007204,100191204
Zm00001d020770,100191205
Zm00001d041958,100191206
Zm00001d044131,100191207
Zm00001d008212,100191208
Zm00001d012996,100191210
Zm00001d022550,100191211
Zm00001d016440,100191212
Zm00001d017886,100191213
Zm00001d024292,100191214
Zm00001d024467,100191215
Zm00001d018394,100191216
Zm00001d037359,100191217
Zm00001d021909,100191220
Zm00001d026551,100191221
Zm00001d021310,100191222
Zm00001d008333,100191223
Zm00001d022629,100191224
Zm00001d011512,100191225
Zm00001d014697,100191226
Zm00001d011734,100191227
Zm00001d033025,100191228
Zm00001d034006,100191229
Zm00001d009341,100191230
Zm00001d002978,100191231
Zm00001d005884,100191233
Zm00001d030677,100191234
Zm00001d033046,100191235
Zm00001d017703,100191236
Zm00001d037775,100191237
Zm00001d024071,100191238
Zm00001d052296,100191239
Zm00001d044212,100191240
Zm00001d014641,100191241
Zm00001d026381,100191242
Zm00001d043188,100191243
Zm00001d045336,100191245
Zm00001d014572,100191246
Zm00001d053272,100191247
Zm00001d045025,100191248
Zm00001d011068,100191249
Zm00001d024965,100191250
Zm00001d006761,100191252
Zm00001d025340,100191254
Zm00001d031149,100191255
Zm00001d044516,100191256
Zm00001d005813,100191257
Zm00001d039568,100191258
Zm00001d046642,100191259
Zm00001d050242,100191260
Zm00001d035012,100191262
Zm00001d012980,100191263
Zm00001d005687,100191265
Zm00001d042233,100191266
Zm00001d032380,100191267
Zm00001d021203,100191268
Zm00001d032465,100191269
Zm00001d049091,100191270
Zm00001d044307,100191271
Zm00001d034887,100191272
Zm00001d022238,100191273
Zm00001d028753,100191274
Zm00001d012459,100191275
Zm00001d020561,100191276
Zm00001d020787,100191277
Zm00001d039166,100191278
Zm00001d017937,100191279
Zm00001d033339,100191280
Zm00001d014770,100191281
Zm00001d012590,100191282
Zm00001d016441,100191283
Zm00001d031808,100191284
Zm00001d025414,100191285
Zm00001d004190,100191286
Zm00001d028713,100191287
Zm00001d035767,100191288
Zm00001d013543,100191289
Zm00001d004380,100191290
Zm00001d039498,100191291
Zm00001d002639,100191292
Zm00001d022514,100191293
Zm00001d040221,100191294
Zm00001d022065,100191295
Zm00001d021453,100191296
Zm00001d032326,100191297
Zm00001d049348,100191298
Zm00001d016170,100191299
Zm00001d004136,100191300
Zm00001d031267,100191301
Zm00001d039200,100191302
Zm00001d026014,100191303
Zm00001d006097,100191304
Zm00001d042443,100191305
Zm00001d014306,100191306
Zm00001d014487,100191307
Zm00001d045494,100191308
Zm00001d039879,100191309
Zm00001d053885,100191310
Zm00001d013996,100191311
Zm00001d018506,100191312
Zm00001d020419,100191313
Zm00001d034440,100191314
Zm00001d036834,100191315
Zm00001d032430,100191316
Zm00001d022466,100191317
Zm00001d031894,100191319
Zm00001d040257,100191320
Zm00001d018211,100191321
Zm00001d034757,100191322
Zm00001d006623,100191323
Zm00001d040411,100191325
Zm00001d002128,100191326
Zm00001d009718,100191327
Zm00001d017840,100191328
Zm00001d013072,100191329
Zm00001d051682,100191330
Zm00001d004133,100191331
Zm00001d036274,100191332
Zm00001d007442,100191333
Zm00001d013223,100191334
Zm00001d043098,100191335
Zm00001d034198,100191336
Zm00001d047583,100191337
Zm00001d026371,100191338
Zm00001d041726,100191339
Zm00001d018812,100191340
Zm00001d011370,100191341
Zm00001d021285,100191342
Zm00001d053739,100191343
Zm00001d015181,100191344
Zm00001d009866,100191345
Zm00001d011246,100191347
Zm00001d018230,100191348
Zm00001d020052,100191349
Zm00001d039519,100191350
Zm00001d007144,100191351
Zm00001d021614,100191352
Zm00001d016299,100191354
Zm00001d037369,100191355
Zm00001d038114,100191356
Zm00001d013420,100191357
Zm00001d011353,100191358
Zm00001d009314,100191360
Zm00001d008662,100191361
Zm00001d038768,100191362
Zm00001d015785,100191363
Zm00001d034586,100191364
Zm00001d049049,100191365
Zm00001d019377,100191366
Zm00001d012145,100191367
Zm00001d002395,100191368
Zm00001d002068,100191370
Zm00001d016394,100191372
Zm00001d012269,100191373
Zm00001d010198,100191374
Zm00001d042530,100191375
Zm00001d006410,100191376
Zm00001d029198,100191377
Zm00001d050190,100191378
Zm00001d004023,100191379
Zm00001d047712,100191380
Zm00001d031969,100191381
Zm00001d044480,100191382
Zm00001d020053,100191383
Zm00001d004546,100191384
Zm00001d034892,100191385
Zm00001d042978,100191386
Zm00001d011282,100191387
Zm00001d039966,100191388
Zm00001d044961,100191389
Zm00001d034015,100191390
Zm00001d013049,100191392
Zm00001d002881,100191393
Zm00001d040066,100191394
Zm00001d030598,100191395
Zm00001d030152,100191396
Zm00001d015346,100191397
Zm00001d019631,100191398
Zm00001d021181,100191399
Zm00001d022390,100191400
Zm00001d011895,100191401
Zm00001d017144,100191402
Zm00001d018144,100191403
Zm00001d023469,100191404
Zm00001d033012,100191405
Zm00001d011060,100191406
Zm00001d008930,100191407
Zm00001d000295,100191408
Zm00001d013182,100191409
Zm00001d006916,100191410
Zm00001d033210,100191411
Zm00001d045112,100191412
Zm00001d032819,100191413
Zm00001d021817,100191414
Zm00001d018042,100191415
Zm00001d043443,100191416
Zm00001d038176,100191417
Zm00001d018080,100191418
Zm00001d015842,100191419
Zm00001d034405,100191420
Zm00001d034788,100191422
Zm00001d021295,100191423
Zm00001d028727,100191424
Zm00001d024075,100191425
Zm00001d009359,100191426
Zm00001d025825,100191428
Zm00001d039141,100191429
Zm00001d034373,100191430
Zm00001d024530,100191431
Zm00001d011272,100191432
Zm00001d043889,100191433
Zm00001d047951,100191434
Zm00001d022240,100191435
Zm00001d016854,100191436
Zm00001d009889,100191437
Zm00001d003023,100191438
Zm00001d002039,100191439
Zm00001d025238,100191440
Zm00001d012916,100191441
Zm00001d041548,100191442
Zm00001d045176,100191443
Zm00001d020618,100191444
Zm00001d033228,100191445
Zm00001d006017,100191446
Zm00001d017345,100191447
Zm00001d048454,100191448
Zm00001d050026,100191449
Zm00001d011615,100191450
Zm00001d010851,100191451
Zm00001d000072,100191452
Zm00001d013424,100191453
Zm00001d048696,100191454
Zm00001d013529,100191455
Zm00001d051742,100191456
Zm00001d032096,100191457
Zm00001d033975,100191458
Zm00001d043451,100191459
Zm00001d053453,100191460
Zm00001d037268,100191461
Zm00001d006309,100191463
Zm00001d011580,100191464
Zm00001d002146,100191465
Zm00001d028746,100191466
Zm00001d020013,100191467
Zm00001d012452,100191468
Zm00001d045251,100191469
Zm00001d013346,100191470
Zm00001d028243,100191471
Zm00001d006154,100191472
Zm00001d010700,100191473
Zm00001d049558,100191474
Zm00001d018180,100191475
Zm00001d032852,100191476
Zm00001d031327,100191477
Zm00001d041504,100191478
Zm00001d024141,100191479
Zm00001d023648,100191480
Zm00001d040059,100191481
Zm00001d028221,100191483
Zm00001d012514,100191484
Zm00001d019547,100191485
Zm00001d004846,100191486
Zm00001d042116,100191487
Zm00001d023749,100191488
Zm00001d020647,100191489
Zm00001d044490,100191490
Zm00001d034344,100191491
Zm00001d028770,100191492
Zm00001d023253,100191493
Zm00001d045519,100191494
Zm00001d002274,100191495
Zm00001d016675,100191496
Zm00001d017185,100191497
Zm00001d039105,100191498
Zm00001d013081,100191499
Zm00001d046690,100191500
Zm00001d030172,100191502
Zm00001d002091,100191503
Zm00001d005308,100191504
Zm00001d017755,100191505
Zm00001d023801,100191506
Zm00001d051112,100191507
Zm00001d004640,100191508
Zm00001d031938,100191509
Zm00001d038807,100191510
Zm00001d045798,100191511
Zm00001d031893,100191512
Zm00001d023694,100191513
Zm00001d012699,100191514
Zm00001d046399,100191516
Zm00001d017920,100191517
Zm00001d028194,100191520
Zm00001d047046,100191522
Zm00001d047166,100191523
Zm00001d048131,100191524
Zm00001d025533,100191526
Zm00001d037556,100191527
Zm00001d045220,100191528
Zm00001d024770,100191529
Zm00001d031179,100191530
Zm00001d031636,100191531
Zm00001d042661,100191532
Zm00001d032240,100191533
Zm00001d053006,100191534
Zm00001d013150,100191535
Zm00001d018244,100191536
Zm00001d028245,100191537
Zm00001d046934,100191538
Zm00001d043174,100191539
Zm00001d037239,100191540
Zm00001d029980,100191541
Zm00001d039177,100191542
Zm00001d003572,100191543
Zm00001d017364,100191544
Zm00001d040371,100191545
Zm00001d006731,100191547
Zm00001d026405,100191548
Zm00001d033805,100191549
Zm00001d048836,100191550
Zm00001d044300,100191551
Zm00001d028561,100191552
Zm00001d002084,100191553
Zm00001d017249,100191554
Zm00001d014417,100191555
Zm00001d010397,100191557
Zm00001d038975,100191559
Zm00001d037232,100191560
Zm00001d011086,100191561
Zm00001d028325,100191562
Zm00001d046354,100191563
Zm00001d019552,100191564
Zm00001d026689,100191565
Zm00001d013461,100191566
Zm00001d005680,100191567
Zm00001d036840,100191568
Zm00001d017984,100191570
Zm00001d048126,100191571
Zm00001d013606,100191572
Zm00001d039029,100191573
Zm00001d005270,100191574
Zm00001d030803,100191575
Zm00001d012776,100191576
Zm00001d015275,100191577
Zm00001d029976,100191578
Zm00001d053624,100191579
Zm00001d036013,100191580
Zm00001d037774,100191581
Zm00001d048416,100191582
Zm00001d014617,100191584
Zm00001d052561,100191586
Zm00001d016897,100191587
Zm00001d018359,100191588
Zm00001d039300,100191589
Zm00001d007624,100191590
Zm00001d050716,100191591
Zm00001d027524,100191592
Zm00001d048949,100191593
Zm00001d029033,100191594
Zm00001d028241,100191595
Zm00001d029803,100191596
Zm00001d018298,100191598
Zm00001d003005,100191599
Zm00001d030526,100191600
Zm00001d034516,100191601
Zm00001d049217,100191602
Zm00001d001883,100191603
Zm00001d017470,100191604
Zm00001d039971,100191605
Zm00001d034885,100191606
Zm00001d013076,100191607
Zm00001d050320,100191608
Zm00001d012090,100191609
Zm00001d053548,100191610
Zm00001d006496,100191611
Zm00001d050920,100191612
Zm00001d032469,100191613
Zm00001d052494,100191614
Zm00001d020950,100191615
Zm00001d040789,100191616
Zm00001d007486,100191617
Zm00001d022366,100191618
Zm00001d037354,100191619
Zm00001d049226,100191620
Zm00001d009608,100191621
Zm00001d048155,100191622
Zm00001d005859,100191623
Zm00001d053968,100191624
Zm00001d009497,100191625
Zm00001d043785,100191626
Zm00001d021554,100191627
Zm00001d043023,100191628
Zm00001d049627,100191629
Zm00001d041397,100191630
Zm00001d046357,100191631
Zm00001d007034,100191632
Zm00001d012381,100191633
Zm00001d035634,100191634
Zm00001d048116,100191635
Zm00001d035016,100191637
Zm00001d034807,100191638
Zm00001d034852,100191639
Zm00001d030985,100191640
Zm00001d028269,100191641
Zm00001d015084,100191642
Zm00001d048092,100191643
Zm00001d053452,100191644
Zm00001d034575,100191645
Zm00001d032943,100191647
Zm00001d036359,100191648
Zm00001d046489,100191649
Zm00001d007767,100191650
Zm00001d031092,100191652
Zm00001d048359,100191653
Zm00001d018278,100191654
Zm00001d016326,100191655
Zm00001d029745,100191656
Zm00001d003083,100191657
Zm00001d035300,100191658
Zm00001d029061,100191659
Zm00001d047125,100191660
Zm00001d043854,100191661
Zm00001d038678,100191662
Zm00001d049680,100191663
Zm00001d038764,100191664
Zm00001d040153,100191665
Zm00001d050753,100191667
Zm00001d006179,100191668
Zm00001d029850,100191669
Zm00001d042446,100191670
Zm00001d052233,100191671
Zm00001d042344,100191672
Zm00001d027293,100191673
Zm00001d030256,100191674
Zm00001d038064,100191675
Zm00001d044513,100191676
Zm00001d051861,100191677
Zm00001d051652,100191678
Zm00001d030381,100191679
Zm00001d033528,100191680
Zm00001d019473,100191681
Zm00001d046852,100191682
Zm00001d018938,100191683
Zm00001d014564,100191684
Zm00001d036392,100191685
Zm00001d045565,100191686
Zm00001d004055,100191687
Zm00001d017653,100191688
Zm00001d040588,100191689
Zm00001d032069,100191690
Zm00001d003217,100191691
Zm00001d027838,100191692
Zm00001d016364,100191693
Zm00001d021120,100191694
Zm00001d011179,100191695
Zm00001d020717,100191697
Zm00001d022052,100191698
Zm00001d048152,100191699
Zm00001d007577,100191700
Zm00001d008334,100191701
Zm00001d016041,100191702
Zm00001d003797,100191704
Zm00001d049553,100191705
Zm00001d020706,100191706
Zm00001d052403,100191707
Zm00001d021813,100191708
Zm00001d034674,100191709
Zm00001d041759,100191710
Zm00001d043654,100191711
Zm00001d014760,100191712
Zm00001d028338,100191713
Zm00001d038537,100191714
Zm00001d006663,100191715
Zm00001d042580,100191716
Zm00001d040264,100191717
Zm00001d000005,100191718
Zm00001d009108,100191719
Zm00001d051934,100191720
Zm00001d045945,100191721
Zm00001d020762,100191722
Zm00001d043196,100191724
Zm00001d044589,100191725
Zm00001d040160,100191726
Zm00001d036897,100191727
Zm00001d033680,100191728
Zm00001d019226,100191729
Zm00001d014562,100191730
Zm00001d043131,100191731
Zm00001d005848,100191736
Zm00001d052353,100191737
Zm00001d051787,100191738
Zm00001d025509,100191739
Zm00001d038366,100191740
Zm00001d006778,100191741
Zm00001d032900,100191742
Zm00001d008394,100191743
Zm00001d006917,100191746
Zm00001d015020,100191747
Zm00001d033044,100191748
Zm00001d027837,100191749
Zm00001d036197,100191750
Zm00001d013243,100191751
Zm00001d025234,100191752
Zm00001d046134,100191753
Zm00001d029848,100191754
Zm00001d020497,100191755
Zm00001d036222,100191756
Zm00001d031657,100191759
Zm00001d034721,100191761
Zm00001d047992,100191763
Zm00001d022445,100191764
Zm00001d018790,100191765
Zm00001d008439,100191766
Zm00001d031450,100191767
Zm00001d053554,100191769
Zm00001d052978,100191770
Zm00001d034818,100191771
Zm00001d027367,100191772
Zm00001d036637,100191773
Zm00001d007858,100191774
Zm00001d035736,100191776
Zm00001d022427,100191777
Zm00001d040248,100191779
Zm00001d017317,100191780
Zm00001d033556,100191781
Zm00001d008602,100191782
Zm00001d052435,100191783
Zm00001d038698,100191784
Zm00001d010667,100191786
Zm00001d043179,100191787
Zm00001d013485,100191788
Zm00001d051251,100191789
Zm00001d034097,100191791
Zm00001d029102,100191792
Zm00001d018732,100191793
Zm00001d047685,100191794
Zm00001d049080,100191795
Zm00001d031911,100191796
Zm00001d039059,100191797
Zm00001d028923,100191798
Zm00001d021974,100191799
Zm00001d005248,100191802
Zm00001d029495,100191804
Zm00001d036108,100191806
Zm00001d010670,100191807
Zm00001d042225,100191808
Zm00001d052298,100191809
Zm00001d002394,100191810
Zm00001d043850,100191811
Zm00001d043483,100191812
Zm00001d002758,100191813
Zm00001d048132,100191814
Zm00001d003975,100191815
Zm00001d048736,100191816
Zm00001d017453,100191817
Zm00001d017334,100191818
Zm00001d039364,100191819
Zm00001d046166,100191820
Zm00001d012850,100191821
Zm00001d012865,100191822
Zm00001d025433,100191823
Zm00001d031257,100191824
Zm00001d008360,100191826
Zm00001d014961,100191827
Zm00001d042343,100191828
Zm00001d020863,100191829
Zm00001d043280,100191830
Zm00001d020853,100191832
Zm00001d003224,100191833
Zm00001d007394,100191834
Zm00001d002967,100191835
Zm00001d014325,100191836
Zm00001d032744,100191837
Zm00001d010920,100191838
Zm00001d015211,100191839
Zm00001d034486,100191840
Zm00001d040438,100191841
Zm00001d000037,100191842
Zm00001d037978,100191843
Zm00001d031988,100191844
Zm00001d014302,100191845
Zm00001d021421,100191846
Zm00001d002893,100191847
Zm00001d011162,100191848
Zm00001d028868,100191849
Zm00001d027711,100191850
Zm00001d032386,100191851
Zm00001d040691,100191852
Zm00001d039243,100191853
Zm00001d052091,100191854
Zm00001d014078,100191855
Zm00001d015509,100191856
Zm00001d036950,100191857
